Title,Source,Google Timestamp,Exact Publish Time,URL,Full Text
Iran leadership change odds rise by 2026 amid conflict,Crypto Briefing,2 days ago,2026-04-07T21:18:23+00:00,https://cryptobriefing.com/iran-leadership-change-odds-rise-by-2026-amid-conflict/,"Prediction markets show a 60% chance of a change in Iranian leadership by December 31, 2026. This reflects current odds from Polymarket and Kalshi amid ongoing conflict involving the US, Israel, and Iran.

The Iranian regime fall market for June 30 is at 13.5% YES, slightly up from 12% yesterday but down from 14% a week ago. The assassination of Supreme Leader Ali Khamenei and the ongoing war keep traders engaged. Despite regime instability, the market remains skeptical of a near-term collapse, as seen in the June 30 odds.

Mojtaba Khamenei’s appointment as Supreme Leader faces internal resistance, complicating the situation. The market’s low confidence in a regime fall by June 30 suggests traders see significant challenges but not an immediate collapse. The recent 1-point drop from 14% to 12% indicates leadership legitimacy concerns aren’t leading to imminent collapse bets.

Daily trading volume is $51,421 in USDC, with a $162,229 cost to move the odds 5 points, showing strong participation. A notable 1-point drop at 4:54 PM reflects cautious sentiment rather than drastic shifts.

The 60% chance for leadership change by year-end suggests traders are considering the war’s escalation and political impacts. However, without new developments, the June market remains stable. A YES share at 13.5¢ pays $1 if the regime falls by June 30 — a 7.4x return. Traders need confidence in a more immediate resolution for such a bet to be worthwhile.

Watch for signs of internal unrest or IRGC fissures. The Assembly of Experts’ actions or Mojtaba Khamenei’s public appearances could significantly impact market sentiment.

Get prediction market intelligence as a structured API feed. Early access waitlist."
"Iran leadership crisis as Khamenei reportedly unconscious, regime fall odds spike",Crypto Briefing,2 days ago,2026-04-07T07:43:47+00:00,https://cryptobriefing.com/iran-leadership-crisis-as-khamenei-reportedly-unconscious-regime-fall-odds-spike/,"Iran’s Supreme Leader, Mojtaba Khamenei, is reportedly unconscious, raising concerns about leadership in Iran. The odds of the Iranian regime falling by June 30 have risen to 13.5% YES, up from 12% yesterday.

Khamenei’s incapacitation suggests a potential power vacuum, increasing instability. If the IRGC assumes control, the regime’s functionality without a clear leader is in question. The market for the regime’s fall by June 30 shows a 1-point spike in odds at 7:21 PM, indicating trader reactions to this uncertainty.

The Iranian regime fall market has a trade volume at $59,602 in USDC daily. It would take $195,733 to shift the odds by 5 points, showing resistance to large price swings. Traders are interested but cautious, awaiting further confirmation.

This situation could signal a shift in Iran’s political landscape. The report from the Jerusalem Post, a Tier 2 source, adds some credibility. At 14¢, a YES share pays $1 if the regime falls by June 30, offering a 7x return. Traders betting on this outcome believe the leadership crisis won’t resolve quickly, with the IRGC or other factions possibly seizing power.

Traders should monitor any statements from the Assembly of Experts or IRGC Supreme Council. Watch for protests or defections within Iran, which could destabilize the regime further.

Get prediction market intelligence as a structured API feed. Early access waitlist."
Odds of Iranian regime falling by June 30 rise to 14% amid military escalation,Crypto Briefing,5 days ago,2026-04-04T05:39:47+00:00,https://cryptobriefing.com/odds-of-iranian-regime-falling-by-june-30-rise-to-14-amid-military-escalation/,"Fighter jets over Tehran and Bushehr caused explosions, according to Iranian media. The odds of the Iranian regime falling by June 30 have risen to 14% YES, up from 12% yesterday.

Operation Epic Fury, the US-Israeli campaign, maintains pressure on Iran. The June 30 market shows traders slightly increasing odds due to military escalation. The market remains below the 20% odds from a week ago.

This market sees $59,602 in USDC traded daily. The order book depth requires $195,733 to move the market 5 points. A recent 1-point spike occurred at 7:21 PM. The depth suggests institutional interest, but small price changes indicate caution among traders.

Increased air operations over key Iranian sites indicate ongoing pressure. However, the slow climb in odds and significant depth suggest no imminent collapse. A YES share at 14¢ pays $1 if the regime falls by June 30—a 7x payout. Traders need to anticipate substantial escalation or internal fracture within 88 days for this bet to pay off.

Watch for signals like Mojtaba Khamenei’s unexpected appearances or absences, IRGC fractures, or the Assembly of Experts convening. These could indicate deeper instability and shift market odds significantly.

Get prediction market intelligence as a structured API feed. Early access waitlist."
"Trump announces Pakistan-brokered ceasefire with Iran, easing tensions",Crypto Briefing,19 hours ago,2026-04-09T02:35:25+00:00,https://cryptobriefing.com/trump-announces-pakistan-brokered-ceasefire-with-iran-easing-tensions/,"President Trump announced a Pakistan-brokered ceasefire with Iran, temporarily easing tensions. The odds of the Iranian regime falling by June 30 sit at 11.5% YES, up from 8% yesterday.

The ceasefire news has cooled market fears of imminent regime collapse. The Iranian regime fall market at 11.5% YES shows increased confidence in regime stability, at least short-term. The odds ticked up from 8% to 11.5% in the past 24 hours, as traders priced in temporary calm. With 82 days until resolution, the market is relatively thin, needing $22,171 to move the price 5 percentage points.

Actual trading volume was $36,383, far from the $408,385 face value reported. This means the market is susceptible to large orders. The largest move was a minor 1-point drop at 7:52 AM. Traders are cautious, recognizing that the ceasefire’s terms are fragile and contested.

The ceasefire temporarily lowers the risk of conflict escalating to regime collapse. But the short two-week duration and differing interpretations of the terms mean this reprieve could be short-lived. At 11.5¢, buying YES offers a potential payout of 8.7x if the regime falls by June. For that to make sense, you’d need to bet on renewed conflict or significant internal instability within 82 days.

Watch Mojtaba Khamenei’s public appearances, IRGC activity, and any new developments in ceasefire talks. These could signal shifts in regime stability or further de-escalation.

Get prediction market intelligence as a structured API feed. Early access waitlist."
"Trump claims Iran’s leadership is more moderate, but traders remain skeptical: FT",Crypto Briefing,3 days ago,2026-04-06T16:03:43+00:00,https://cryptobriefing.com/trump-claims-irans-leadership-is-more-moderate-but-traders-remain-skeptical-ft/,"Trump asserts Iran’s leadership has become more moderate following a regime change. The market for the Iranian regime falling by June 30 shows 13.5% YES, down from 20% last week.

Traders doubt Trump’s statement, as reports indicate Mojtaba Khamenei, a hardliner, is consolidating power. The June 30 market reflects expectations of stability, not collapse. Odds shifted slightly in the past day, with a notable spike from 12% to 14% at 7:21 PM.

Trading volume is at $59,602 daily. It would take $195,733 to shift odds by 5 points, hinting at institutional interest. The market’s largest move was a 1-point spike, showing cautious sentiment.

The moderation claim seems unlikely. The IRGC’s actions suggest hardline policies will continue. A YES bet at 13.5% requires belief in a major destabilizing event within 88 days. With Mojtaba Khamenei in control, regime change odds are low unless significant internal or external shifts occur.

Watch for IRGC fractures, unexpected Assembly of Experts meetings, or Mojtaba Khamenei’s absence. These could impact the market. Trump’s rhetoric hasn’t significantly affected odds.

Get prediction market intelligence as a structured API feed. Early access waitlist."
"US-Israel operation shakes Iran, ceasefire expected by April 15",Crypto Briefing,1 day ago,2026-04-08T21:35:30+00:00,https://cryptobriefing.com/us-israel-operation-shakes-iran-ceasefire-expected-by-april-15/,"Operation Epic Fury, a joint U.S.-Israeli military campaign, has shaken Iran’s regime but left it in control of the Strait of Hormuz. The ceasefire by April 15 is fully priced at 100% YES, up from 12% a day ago.

Market reaction

Markets moved sharply on the ceasefire announcement. The April 15 market jumped 24 points at 10:34 PM and now sits at 100% YES. The April 30 market also hit 100% YES after a 16-point spike. The Iranian regime fall by June 30 market dropped to 8.5% YES.

Why it matters

Trading volumes show where attention is concentrated. The ceasefire markets saw combined 24-hour USDC volume of $5,188,952, compared to just $93,869 in the regime fall market. The regime market is thin: only $10,002 is needed to shift odds by 5 points, making it vulnerable to larger trades.

The death of Supreme Leader Ali Khamenei suggests instability, but Iran’s continued control over the Strait of Hormuz keeps the regime fall market’s odds low. The ceasefire market, by contrast, reflects confidence in a formal truce. Buying YES at 8.5¢ pays 11.8x if the regime collapses by June 30.

What to watch

Track the IRGC’s internal moves and any public appearance by Khamenei’s successor for signs of regime durability. The Assembly of Experts’ activity could also signal shifts in leadership dynamics.

API access

Get prediction market intelligence as a structured API feed. Early access waitlist."
"Iranian missile incident raises doubts about regime fall odds, now at 13.5%: FT",Crypto Briefing,2 days ago,2026-04-07T04:01:20+00:00,https://cryptobriefing.com/iranian-missile-incident-raises-doubts-about-regime-fall-odds-now-at-135-ft/,"An Iranian missile broke apart midair over Haifa, overcoming Israeli defenses and resulting in four civilian deaths. The “Iranian regime fall by June 30” market is at 13.5% YES, up slightly from 12% yesterday.

The missile’s evasion of Israeli defenses highlights Iran’s military capability, which dampens prospects for a regime collapse. Despite a small uptick in odds, the market remains below the 20% YES seen a week ago, reflecting skepticism about an imminent regime fall.

Real money behind these odds shows $439,688 daily trading, with actual USDC trading at $59,602. It takes $195,733 to shift the market by 5 points, indicating significant depth. The largest recent move was a 1-point spike at 7:21 PM, suggesting traders are cautious without further developments.

Current events suggest Iran’s regime is stable. The missile incident underscores its military capability, a bearish indicator for the “regime fall” market. A YES bet at 13.5% requires belief in a regime collapse within 88 days, unlikely given the geopolitical climate.

Watch for signals from Mojtaba Khamenei and the IRGC Supreme Council. Changes in leadership visibility or unexpected Assembly of Experts activity could shift the market. Iran’s military efficacy will likely keep regime fall odds low.

Get prediction market intelligence as a structured API feed. Early access waitlist."
Odds of Iranian regime change by June 30 drop to 13.5% from 20% a week ago,Crypto Briefing,5 days ago,2026-04-04T04:14:43+00:00,https://cryptobriefing.com/odds-of-iranian-regime-change-by-june-30-drop-to-135-from-20-a-week-ago/,"A former CIA operative claims regime change in Iran is tougher than the US perceives. The odds of the Iranian regime falling by June 30 are at 13.5% YES, down from 20% a week ago.

The statement has added weight to the bearish sentiment on regime change. Despite military strikes and regional instability, the entrenched Iranian regime shows institutional resilience. The market for June 30 decreased in odds from 20% last week to 13.5% now, indicating skepticism about imminent change.

Traders are gauging the entrenched power structures, including the IRGC and clerical establishment, as bolstering the regime’s durability. The recent leadership transition to Mojtaba Khamenei has not destabilized the government. The largest price move was a modest 1-point spike yesterday, underscoring a relatively stable outlook.

From a trading perspective, the market’s daily volume stands at $59,602 in actual USDC, with a hefty $195,747 needed to shift prices by 5 percentage points. This suggests the market has substantial depth, making it more resistant to sudden swings from small trades.

The former CIA operative’s insights highlight the complexities involved in potential regime change. At 13.5¢, a YES share pays $1 if the regime falls by June 30 — a 7.4x return. For this bet to be worthwhile, you’d need to believe in an internal fracture or unforeseen upheaval within the next 88 days.

Keep an eye on any IRGC leadership changes, unexpected Assembly of Experts activity, or a shift in US official rhetoric. These could signal a shift in market sentiment.

Get prediction market intelligence as a structured API feed. Early access waitlist."
Iran regime collapse odds rise to 13.5% as geopolitical tensions escalate: FT,Crypto Briefing,2 days ago,2026-04-07T01:19:17+00:00,https://cryptobriefing.com/iran-regime-collapse-odds-rise-to-135-as-geopolitical-tensions-escalate-ft/,"Iran has become a focal point for superpower tensions, similar to Ukraine and Taiwan. The odds of the Iranian regime falling by June 30 have increased to 13.5% YES, up from 12% yesterday.

This change follows Iran’s ongoing military conflict with Israel and disruptions in the Strait of Hormuz. The June 30 market shows heightened geopolitical tension but not an imminent regime collapse. With 88 days until resolution, the market saw a modest 1-point spike in the last session, indicating skepticism about a near-term collapse but acknowledging increased pressure.

USDC trading volume is at $59,602 daily, suggesting a thinner market where large trades can sway odds. It takes $195,747 to move the price by 5 points, showing substantial depth and potential institutional interest. The largest recent price move was a 1-point jump at 7:21 PM.

The news suggests growing instability, but it’s sourced from a tier-3 social media aggregator, which tempers its impact. The increase from 12% to 13.5% indicates traders are considering geopolitical dynamics without overreacting. A YES share costs 13.5¢, offering a $1 payout if the regime falls by June 30—a 7.4x return. Signs of higher instability would include IRGC fractures or unexpected Assembly of Experts activity.

Watch for key signals like IRGC leadership changes, Mojtaba Khamenei’s public absence, or an unexpected Assembly of Experts meeting. These events could significantly shift market odds.

Get prediction market intelligence as a structured API feed. Early access waitlist."
Odds of Iranian regime falling by June 30 rise to 13.5% amid US-Israeli air campaign,Crypto Briefing,5 days ago,2026-04-04T05:39:42+00:00,https://cryptobriefing.com/odds-of-iranian-regime-falling-by-june-30-rise-to-135-amid-us-israeli-air/,"Fighter jets over Tehran and Bushehr caused explosions, according to Iranian media. The odds of the Iranian regime falling by June 30 have risen to 13.5% YES, up from 12% yesterday.

These strikes are part of a US-Israeli air campaign against Iran, which has intensified. The Iranian regime fall market saw a 1.5-point increase, but the market remains skeptical about imminent regime change, with odds dropping from 20% to 13.5% over the past week.

Trading volume is at $59,602 daily, but it would take $195,747 to shift the market by five points, indicating a thick market resistant to short-term swings. The largest recent movement was a 1-point spike, showing cautious trading.

Despite the air campaign, the absence of leadership fractures or mass protests keeps regime change odds low. A YES share at 13.5¢ offers a 7.4x return if the regime falls by June 30. Significant market moves would likely need new developments like leadership instability or military setbacks.

Watch for Assembly of Experts’ actions, IRGC command changes, and shifts in US or Iranian rhetoric, as these could affect regime stability odds.

Get prediction market intelligence as a structured API feed. Early access waitlist."
Iran’s regime collapse odds rise to 13.5% as superpower tensions escalate: FT,Crypto Briefing,2 days ago,2026-04-07T01:19:20+00:00,https://cryptobriefing.com/irans-regime-collapse-odds-rise-to-135-as-superpower-tensions-escalate-ft/,"Iran is now a focal point for superpower tensions, similar to Ukraine and Taiwan. The odds of the Iranian regime falling by June 30 have increased to 13.5% YES, up from 12% yesterday.

The market showed a modest reaction to Iran’s emerging role as a global power battleground. The June 30 market rose 1.5 points in the past day but remains below last week’s 20% level. Traders are cautious, likely due to the source’s tier-3 status and the absence of direct evidence for regime change.

Current odds show skepticism about an imminent regime collapse. While US and Israeli actions in the Strait of Hormuz heighten tensions, Iran’s alliances with Russia and China, without direct military backing, reduce the likelihood of a rapid regime shift. It would take $195,733 to move the odds by 5 points, indicating substantial liquidity and the need for major developments to change trader sentiment.

This situation highlights Iran’s strategic importance and potential regional volatility. However, without direct military intervention from Russia and China, the escalation seems controlled rather than leading to immediate regime destabilization. At 13.5¢, a YES share pays $1 if the regime falls by June 30 — a 7.4x return. For that bet to be viable, one must believe in rapid escalation or internal collapse within 88 days.

Watch for changes in IRGC leadership, Mojtaba Khamenei’s public appearances, and surprise Assembly of Experts meetings as indicators of regime stability or potential fracture.

Get prediction market intelligence as a structured API feed. Early access waitlist."
Khamenei unconscious in Qom raises concerns over Iran’s leadership stability,Crypto Briefing,2 days ago,2026-04-07T06:27:12+00:00,https://cryptobriefing.com/khamenei-unconscious-in-qom-raises-concerns-over-irans-leadership-stability/,"Mojtaba Khamenei, Iran’s Supreme Leader, is reportedly unconscious in Qom, raising concerns about leadership stability amid ongoing conflict. The market for Iranian regime fall by June 30 is at 13.5% YES, up from 12% a day ago.

Khamenei’s incapacitation raises the possibility of internal fractures or leadership struggles. The June 30 market trades at 13.5% YES, indicating traders are considering regime instability risks. This comes as Iran faces military pressure from the US and Israel. Odds were higher at 20% a week ago, but recent stabilization measures may have tempered expectations.

Current trading volume is $439,688 daily, with $59,602 in USDC traded. Market depth requires $195,747 to shift the price by five points, showing significant interest and liquidity. A 1-point spike in the past 24 hours suggests no major investor has shifted positions decisively.

Mojtaba Khamenei’s absence could complicate Iran’s military and political responses, potentially increasing the likelihood of regime change. However, without visible fractures within the IRGC or mass protests, odds remain low. A YES share at 13.5¢ would pay $1 if the regime falls by June 30, posing a high-risk, high-reward scenario.

Watch for signs of the Assembly of Experts convening, IRGC loyalty shifts, or public appearances by Khamenei’s potential successors. These could significantly move the market.

Get prediction market intelligence as a structured API feed. Early access waitlist."
Iran drone attack on Bahraini facility extinguished with no casualties,Crypto Briefing,1 day ago,2026-04-08T05:19:37+00:00,https://cryptobriefing.com/iran-drone-attack-on-bahraini-facility-extinguished-with-no-casualties/,"Iran’s drone attack on a Bahraini facility was extinguished with no casualties. The Iranian regime fall by June 30 market sits at 8.5% YES, down from 12% yesterday.

Market reaction

The drop in regime-fall odds from 12% to 8.5% suggests traders read the strike as a demonstration of operational capacity, not a sign of internal weakness. In the US-Iran ceasefire market, odds for a ceasefire by April 15 remain at 100% YES, pricing in a short-term resolution as effectively certain.

Why it matters

The June 30 regime fall market trades $93,869 in daily USDC volume, with $10,002 needed to shift the price by 5 points. That makes it moderately liquid but still movable by a single large trade. The ceasefire markets carry millions in daily volume, indicating much stronger conviction around de-escalation.

What to watch

Iran striking a Gulf facility without casualties fits a pattern of calibrated pressure rather than escalation toward open war. That pattern works against the case for regime instability. At 8.5¢, a YES share on regime fall pays $1 if the government collapses by June 30, a 11.8x return. For that bet to pay off, you’d need visible political fractures within Iran’s leadership or a serious military failure.

Watch for IRGC leadership statements or personnel changes, and any unexpected diplomatic moves involving Oman or Qatar as intermediaries. Either could shift the current pricing.

API access

Get prediction market intelligence as a structured API feed. Early access waitlist."
Tehran activates air defenses amid US-led Operation Epic Fury,Crypto Briefing,1 day ago,2026-04-08T16:22:21+00:00,https://cryptobriefing.com/tehran-activates-air-defenses-amid-us-led-operation-epic-fury/,"Air defenses in Tehran have been activated during the US-led Operation Epic Fury, with the market on US forces entering Iran by April 30 at 99.8% YES and regime fall by June 30 at 8.5% YES.

The activation is tied to President Trump’s deadline for Iran to negotiate or face additional strikes. The US forces entering Iran by April 30 market is at 99.8% YES, unchanged from 24 hours ago but up from 56% a week ago. The December 31 market is at 99.9% YES.

The Iranian regime fall by June 30 market tells a different story, at 8.5% YES, down from 12% over the past day. Traders are not betting on immediate regime collapse even with heightened military pressure.

The US forces entry markets carry $85.7M in daily actual USDC traded, showing strong conviction. The regime fall market is far thinner at $93.9K in actual USDC traded, making it susceptible to volatility from large individual trades.

Traders appear to read the Tehran air defense activation as an extension of ongoing military operations rather than a new phase of conflict. At 8.5¢, a YES share on regime fall pays $1 if the government collapses by June 30, a 11.8x return. That bet requires believing internal regime fractures are imminent.

Watch for Pentagon briefings and Iranian leadership appearances. Any shift in operational language or visibility of key Iranian figures could move these markets.

Get prediction market intelligence as a structured API feed. Early access waitlist."
White House: Iranian threat reduced after US-Iran ceasefire brokered by Pakistan,Crypto Briefing,1 day ago,2026-04-08T18:34:23+00:00,https://cryptobriefing.com/white-house-iranian-threat-reduced-after-us-iran-ceasefire-brokered-by-pakistan/,"The White House announced that the threat from the Iranian regime has been significantly reduced, pushing odds of the Iranian regime falling by June 30 down to 8.5% YES from 12% just 24 hours ago.

The announcement follows a two-week ceasefire between the United States and Iran, brokered by Pakistan on April 7. The ceasefire requires Iran to reopen the Strait of Hormuz and halt military operations. The June 30 market dropped 3.5 percentage points in YES odds over the past day.

Trading volume is at $93,869 in USDC daily. The order book depth shows it takes $10,002 to move the price 5 percentage points, which points to a relatively thick market. The largest move in the last 24 hours was a 1-point spike, suggesting traders aren’t willing to bet on regime instability without concrete signs of collapse.

The ceasefire and the White House statement point toward temporary stabilization, making regime change by June 30 less likely. A YES share at 8.5¢ pays $1 if the regime falls, a 11.8x return. For that bet to pay off, negotiations would need to break down or an unexpected military escalation would need to occur within the next 83 days.

Watch for developments from the negotiations set for April 11 in Islamabad. Any shifts in Iranian military posture or statements from CENTCOM could move the market.

Get prediction market intelligence as a structured API feed. Early access waitlist."
"Dow rises, oil falls as Iran agrees to two-week ceasefire",Crypto Briefing,1 day ago,2026-04-08T13:37:17+00:00,https://cryptobriefing.com/dow-rises-oil-falls-as-iran-agrees-to-two-week-ceasefire/,"The Dow climbed and oil prices dipped following news of a two-week ceasefire with Iran. The market for the Iranian regime falling by June 30 sits at 8.5% YES, down from 12% yesterday.

A temporary halt in hostilities between the U.S., Israel, and Iran, combined with Iran’s agreement to reopen the Strait of Hormuz, points to cooling tensions. The ceasefire includes a suspension of attacks by pro-Iran factions in Iraq. Peace talks are scheduled for April 10 in Islamabad, and traders are recalibrating their expectations about the conflict’s direction. The 8.5% odds show a decline in the perceived likelihood of regime collapse by the end of June.

The drop in regime fall odds reflects a broader bet on stability. The agreement signals Iran’s capacity to negotiate and engage diplomatically, which traders read as bearish for regime change bets. Daily volume is $93,869 in USDC, and it takes $10,002 to move the price 5 points. The largest recent move was a 1-point spike, consistent with a market that didn’t see the ceasefire as a dramatic shift.

A YES share priced at 8.5¢ pays $1 if the regime falls by June 30, a risky bet given current de-escalation signals. The ceasefire creates a window for diplomatic engagement that directly reduces the immediate threat to the Iranian government’s stability. Incremental shifts look more plausible than sudden regime collapse.

Traders should watch for outcomes from the Islamabad talks and any shifts in U.S. or Iranian military postures. Key signals: resumed hostilities, or changes in rhetoric from Trump or the IRGC.

Get prediction market intelligence as a structured API feed. Early access waitlist."
"Iran restricts internet amid protests, blames foreign nationals for unrest",Crypto Briefing,1 day ago,2026-04-08T09:03:22+00:00,https://cryptobriefing.com/iran-restricts-internet-amid-protests-blames-foreign-nationals-for-unrest/,"Iran has restricted internet access and alleged that ongoing protests are instigated by foreign nationals. The odds of the Iranian regime falling by June 30 are at 8.5% YES on Polymarket, down from 12% a day ago.

Market reaction

Protests have escalated, but traders are skeptical about immediate regime change. The June 30 market is priced at 8.5% YES with 83 days left. A 1-point spike occurred at 1:57 PM yesterday, but the market settled back quickly. The crackdown, paired with claims of foreign involvement, suggests instability, but not enough to move odds meaningfully.

Why it matters

The sub-market trades $93,869 in actual USDC daily, with $10,002 needed to move the odds 5 points. That makes it moderately liquid but still susceptible to large trades. The largest price move was a 1-point spike, showing some volatility but nothing that signals regime collapse.

Iran’s continued suppression and attribution of foreign influence raise questions about government stability. But without a major internal fracture or a significant shift in external military or diplomatic pressure, the status quo holds. At 8.5¢, a YES share pays 11.8x if the regime falls by June 30, a bet that requires believing in imminent destabilization.

What to watch

Watch for unexpected actions by the Assembly of Experts or changes in public appearances by Mojtaba Khamenei. Either could indicate internal shifts affecting regime stability.

API access

Get prediction market intelligence as a structured API feed. Early access waitlist."
Trump warns Iran of catastrophe without deal in 12 hours,Crypto Briefing,1 day ago,2026-04-08T01:22:47+00:00,https://cryptobriefing.com/trump-warns-iran-of-catastrophe-without-deal-in-12-hours/,"President Trump warned that Iran faces a “catastrophe” if it doesn’t accept a deal within 12 hours. The US-Iran ceasefire by April 15 market is at 99.6% YES, up from 14% yesterday.

The threat is moving related markets. The ceasefire by April 30 market is at 99.5% YES, up from 36% a week ago. The term structure shows traders expect resolution imminently, with odds converging across timelines. The Iranian regime fall by June 30 market sits at 8.5% YES, down from 12% yesterday, suggesting traders are discounting immediate regime change even as tensions rise.

The US-Iran ceasefire markets have a face value of $13.7M, with $4.5M in actual USDC traded. It takes $246,725 to move the April 15 market 5 points, which reflects strong liquidity. The largest move was a 24-point spike at 10:34 PM, likely driven by Trump’s ultimatum.

Trump’s rhetoric raises the stakes on both ceasefire resolution and regime instability simultaneously. At 99.6¢ , a YES share is effectively a bet on immediate compliance or a diplomatic breakthrough. A regime fall by June 30 YES share pays $1 if it happens, a 11.7x return. That bet requires believing internal fractures will quickly follow any escalation.

Watch for Iran’s response to Trump’s deadline, particularly any military or diplomatic moves. Secretary of State Rubio and SecDef Hegseth’s next steps matter, as do any signals from intermediaries like Oman or Qatar. A shift in rhetoric or military posture from either side could move these odds fast.

Get prediction market intelligence as a structured API feed. Early access waitlist."
Iran activates air defenses in Isfahan amid US-Israeli military campaign,Crypto Briefing,1 day ago,2026-04-08T17:21:10+00:00,https://cryptobriefing.com/iran-activates-air-defenses-in-isfahan-amid-us-israeli-military-campaign/,"Iran’s air defenses were activated in Isfahan and Kerman, with explosions reported in Isfahan. The Iranian regime fall by June 30 market sits at 8.5% YES, down from 12% a day ago.

The strikes are part of Operation Roaring Lion, a US-Israeli military campaign targeting Iranian strategic assets. The market dropped 3.5 percentage points despite ongoing military pressure, which suggests traders read the air defense activations as routine rather than regime-destabilizing. The 83-day timeline to June 30 leaves room for major shifts, but today’s price action points to skepticism about imminent collapse.

Trading volume hit $93,869 over the last 24 hours. It takes $10,002 to move the odds 5 percentage points, indicating a thick order book. The largest move was a 1-point spike at 1:57 PM that quickly corrected, showing traders are reluctant to overreact to isolated events.

Isfahan is a hub for Iran’s nuclear and munitions capabilities, so air defense activations there point to real strategic vulnerability. But for traders to price in a regime fall by June 30, they would need signs of internal destabilization or leadership fractures, neither of which are visible in today’s events.

Watch for announcements from the IRGC Supreme Council or unexpected convenings of the Assembly of Experts. Mojtaba Khamenei’s absence from public view could also be a tell. These would be stronger signals of regime instability than air defense activations alone.

Get prediction market intelligence as a structured API feed. Early access waitlist."
White House declares US victory as Iran ceases weapon supply to proxies,Crypto Briefing,1 day ago,2026-04-08T17:32:14+00:00,https://cryptobriefing.com/white-house-declares-us-victory-as-iran-ceases-weapon-supply-to-proxies/,"The White House announced that Iran can no longer supply weapons to its proxies and declared the ceasefire a US victory. The market for a US-Iran ceasefire by April 15 now sits at 100% YES, up from 12% just 24 hours ago.

The announcement pushed all related ceasefire markets to near-certainty: 100% YES for April 30, 99.9% YES for May 31, and 100% YES for June 30. The April 15 market jumped 24 points at 10:34 PM, with traders treating the ceasefire as locked in through at least mid-April.

On regime stability, odds for the Iranian regime to fall by June 30 dropped to 8.5% YES, down from 12% a day ago. The White House framing the deal as a ceasefire victory implies a strategic pause rather than regime collapse, which pulled trader expectations of immediate upheaval lower.

Ceasefire sub-markets have $5.19M in total USDC traded. The 24-point spike in the April 15 market reflects concentrated buying activity and high conviction. The regime fall market is much thinner at $93,869 daily USDC, consistent with low confidence in near-term regime change.

The White House is positioning the ceasefire as an operational success, but questions about durability persist. Buying YES at a penny in the regime fall market would pay 11.76x if the regime falls by June 30. That bet requires something like IRGC fractures or leadership changes.

Watch for CENTCOM statements on military posture shifts and Israeli actions against Hezbollah, both of which could test the ceasefire’s stability.

Get prediction market intelligence as a structured API feed. Early access waitlist."
Iran’s regime fall odds rise to 14% amid deepening economic troubles: FT,MEXC Exchange,2 days ago,,https://www.mexc.co/news/1008809,"Iran’s economic troubles deepen amid the ongoing conflict, with regime fall by June 30 at 13.5% YES. A week ago, this was higher at 20%.

Current odds reflect the impact of conflict and sanctions, despite temporary stability from oil revenues. Iran’s GDP is forecasted to contract by 2.8%, unlike regional peers. The Iranian Regime Fall market saw a slight increase from 12% to 14% after news of economic weakening, suggesting traders are adjusting expectations of instability.

Trading volume is $59,602/day, lower than the face value of $439,688. It takes $195,733 to move the market by 5 points, showing substantial depth. The largest move over the past day was a 1-point spike, indicating traders are cautious but alert to regime fragility.

The economic decline pressures the Iranian regime, but the market doubts an imminent collapse. At 14%, a YES share pays $1 if the regime falls by June 30 — a potential 7x return. Traders need signs of IRGC fractures or a leadership crisis for this to be a viable bet. Without clear instability signals, it remains speculative.

Watch for IRGC defections, unexpected Assembly of Experts meetings, or Mojtaba Khamenei’s absence from public view. These could shift market odds.

Get prediction market intelligence as a structured API feed. Early access waitlist."
"Iran consolidates control over Strait of Hormuz, sanctions lifted",Crypto Briefing,1 day ago,2026-04-08T03:35:50+00:00,https://cryptobriefing.com/iran-consolidates-control-over-strait-of-hormuz-sanctions-lifted/,"The US-Iran ceasefire by April 15 market has hit 99.6% YES, up from 14% just 24 hours ago, following Iran’s consolidation of control over the Strait of Hormuz and the lifting of sanctions.

Market reaction

The April 15 ceasefire market saw a 24-point spike, moving from 67% to 90% in minutes. The April 30 market now sits at 99.5% YES, up from 36% a week ago. The term structure across later dates shows minimal changes, meaning traders expect resolution before those deadlines matter.

Meanwhile, the Iranian regime fall market moved in the opposite direction. Odds for regime collapse by June 30 dropped to 8.5% YES, down from 12% yesterday. Iran’s strategic gains appear to have strengthened the regime’s position, making internal upheaval less likely in traders’ eyes.

Why it matters

Daily face value is $13.7M with real USDC volume at $4.5M. It takes $246,725 to move the April 15 ceasefire market by 5 points, which signals deep liquidity and strong conviction. The largest recent move was that 24-point spike, showing how fast these markets react to geopolitical shifts.

Iran’s new leverage over the Strait and the lifting of sanctions give it a stronger negotiating position. This likely reduces Iran’s urgency to finalize a ceasefire, given the economic and strategic benefits of its current standing. Buying YES at 99.6¢ offers almost no upside unless further diplomatic breakthroughs occur. Traders need to weigh Iran’s longer-term strategic goals against the near-term ceasefire pricing.

What to watch

President Trump’s responses and any shifts in rhetoric from US officials will matter most. CENTCOM’s next statements could signal potential military actions. Intermediary diplomacy from Oman or Qatar would be market-moving.

Get prediction market intelligence as a structured API feed. Early access waitlist."
